date,product_id,product_name,region,units_sold,price,revenue,marketing_spend,discount,inventory
2026-04-21,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,137.01,0.0,106
2026-04-21,P003,EchoBeam Speaker Mini,North,9,1799.0,16191.0,183.93,0.0,170
2026-04-21,P004,ShieldCase Armor,North,19,599.0,11381.0,203.5,0.0,278
2026-04-21,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,62.37,0.0,305
2026-04-21,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,124.01,0.0,218
2026-04-21,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,137.56,0.0,88
2026-04-21,P004,ShieldCase Armor,South,25,599.0,14975.0,188.51,0.0,88
2026-04-21,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,140.72,0.0,189
2026-04-21,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,174.61,0.0,300
2026-04-21,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,142.15,0.0,74
2026-04-21,P004,ShieldCase Armor,East,26,599.0,15574.0,138.48,0.0,231
2026-04-21,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,125.81,0.0,374
2026-04-21,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,187.77,0.0,320
2026-04-21,P003,EchoBeam Speaker Mini,West,12,1799.0,21588.0,132.08,0.0,102
2026-04-21,P004,ShieldCase Armor,West,27,599.0,16173.0,134.16,0.0,244
2026-04-22,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,107.64,0.0,82
2026-04-22,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,130.38,0.0,60
2026-04-22,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,183.81,0.0,371
2026-04-22,P004,ShieldCase Armor,North,16,599.0,9584.0,187.57,0.0,331
2026-04-22,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,170.09,0.0,300
2026-04-22,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,139.55,0.0,117
2026-04-22,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,184.87,0.0,377
2026-04-22,P004,ShieldCase Armor,South,23,599.0,13777.0,189.15,0.0,163
2026-04-22,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,127.35,0.0,187
2026-04-22,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,166.21,0.0,190
2026-04-22,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,175.13,0.0,69
2026-04-22,P004,ShieldCase Armor,East,24,599.0,14376.0,128.76,0.0,141
2026-04-22,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,147.52,0.0,319
2026-04-22,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,135.59,0.0,214
2026-04-22,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,107.91,0.0,274
2026-04-22,P004,ShieldCase Armor,West,24,599.0,14376.0,120.74,0.0,98
2026-04-23,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,203.12,0.0,395
2026-04-23,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,95.14,0.0,199
2026-04-23,P003,EchoBeam Speaker Mini,North,8,1799.0,14392.0,133.91,0.0,76
2026-04-23,P004,ShieldCase Armor,North,17,599.0,10183.0,81.83,0.0,74
2026-04-23,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,180.83,0.0,283
2026-04-23,P002,PulseFit Smart Watch,South,8,5598.88,44791.04,125.96,0.0,91
2026-04-23,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,154.37,0.0,257
2026-04-23,P004,ShieldCase Armor,South,28,599.0,16772.0,151.31,0.0,121
2026-04-23,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,197.78,0.0,65
2026-04-23,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,127.48,0.0,182
2026-04-23,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,131.69,0.0,368
2026-04-23,P004,ShieldCase Armor,East,26,599.0,15574.0,158.24,0.0,220
2026-04-23,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,177.34,0.0,110
2026-04-23,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,133.23,0.0,288
2026-04-23,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,206.94,0.0,267
2026-04-23,P004,ShieldCase Armor,West,24,599.0,14376.0,100.79,0.0,107
2026-04-24,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,154.86,0.0,204
2026-04-24,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,144.08,0.0,75
2026-04-24,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,128.98,0.0,302
2026-04-24,P004,ShieldCase Armor,North,17,599.0,10183.0,163.78,0.0,294
2026-04-24,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,152.06,0.0,116
2026-04-24,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,118.05,0.0,162
2026-04-24,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,106.7,0.0,229
2026-04-24,P004,ShieldCase Armor,South,24,599.0,14376.0,189.29,0.0,303
2026-04-24,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,180.88,0.0,352
2026-04-24,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,154.01,0.0,143
2026-04-24,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,185.8,0.0,263
2026-04-24,P004,ShieldCase Armor,East,22,599.0,13178.0,98.47,0.0,96
2026-04-24,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,79.86,0.0,382
2026-04-24,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,130.93,0.0,268
2026-04-24,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,180.84,0.0,329
2026-04-24,P004,ShieldCase Armor,West,23,599.0,13777.0,127.02,0.0,118
2026-04-25,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,168.62,0.0,115
2026-04-25,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,150.02,0.0,250
2026-04-25,P003,EchoBeam Speaker Mini,North,11,1799.0,19789.0,129.87,0.0,285
2026-04-25,P004,ShieldCase Armor,North,17,599.0,10183.0,125.81,0.0,224
2026-04-25,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,121.22,0.0,246
2026-04-25,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,201.46,0.0,235
2026-04-25,P003,EchoBeam Speaker Mini,South,12,1799.0,21588.0,111.37,0.0,306
2026-04-25,P004,ShieldCase Armor,South,25,599.0,14975.0,126.26,0.0,356
2026-04-25,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,143.85,0.0,267
2026-04-25,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,178.69,0.0,88
2026-04-25,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,125.51,0.0,52
2026-04-25,P004,ShieldCase Armor,East,25,599.0,14975.0,142.77,0.0,317
2026-04-25,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,177.75,0.0,53
2026-04-25,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,190.09,0.0,246
2026-04-25,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,134.81,0.0,118
2026-04-25,P004,ShieldCase Armor,West,26,599.0,15574.0,228.1,0.0,340
2026-04-26,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,170.93,0.0,292
2026-04-26,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,142.24,0.0,153
2026-04-26,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,165.64,0.0,51
2026-04-26,P004,ShieldCase Armor,North,18,599.0,10782.0,136.11,0.0,110
2026-04-26,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,110.31,0.0,281
2026-04-26,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,179.02,0.0,399
2026-04-26,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,159.11,0.0,218
2026-04-26,P004,ShieldCase Armor,South,23,599.0,13777.0,120.94,0.0,231
2026-04-26,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,153.42,0.0,217
2026-04-26,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,137.67,0.0,212
2026-04-26,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,151.35,0.0,270
2026-04-26,P004,ShieldCase Armor,East,25,599.0,14975.0,167.63,0.0,379
2026-04-26,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,140.25,0.0,395
2026-04-26,P002,PulseFit Smart Watch,West,12,4999.0,59988.0,94.98,0.0,230
2026-04-26,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,142.4,0.0,65
2026-04-26,P004,ShieldCase Armor,West,24,599.0,14376.0,170.02,0.0,159
2026-04-27,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,155.58,0.0,230
2026-04-27,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,174.49,0.0,213
2026-04-27,P003,EchoBeam Speaker Mini,North,9,1799.0,16191.0,164.83,0.0,262
2026-04-27,P004,ShieldCase Armor,North,16,599.0,9584.0,102.92,0.0,114
2026-04-27,P001,AirWave Earbuds Pro,South,15,2499.0,37485.0,152.1,0.0,90
2026-04-27,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,181.38,0.0,152
2026-04-27,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,190.48,0.0,127
2026-04-27,P004,ShieldCase Armor,South,23,599.0,13777.0,163.75,0.0,61
2026-04-27,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,133.57,0.0,76
2026-04-27,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,119.97,0.0,167
2026-04-27,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,137.78,0.0,347
2026-04-27,P004,ShieldCase Armor,East,21,599.0,12579.0,154.04,0.0,212
2026-04-27,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,123.29,0.0,73
2026-04-27,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,129.49,0.0,98
2026-04-27,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,111.14,0.0,386
2026-04-27,P004,ShieldCase Armor,West,26,599.0,15574.0,143.55,0.0,233
2026-04-28,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,180.91,0.0,117
2026-04-28,P002,PulseFit Smart Watch,North,6,4999.0,29994.0,111.18,0.0,157
2026-04-28,P003,EchoBeam Speaker Mini,North,9,1799.0,16191.0,166.36,0.0,192
2026-04-28,P004,ShieldCase Armor,North,19,599.0,11381.0,140.22,0.0,242
2026-04-28,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,177.57,0.0,271
2026-04-28,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,103.5,0.0,377
2026-04-28,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,180.28,0.0,281
2026-04-28,P004,ShieldCase Armor,South,27,599.0,16173.0,80.07,0.0,85
2026-04-28,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,144.86,0.0,296
2026-04-28,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,170.13,0.0,174
2026-04-28,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,128.36,0.0,311
2026-04-28,P004,ShieldCase Armor,East,25,599.0,14975.0,105.56,0.0,148
2026-04-28,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,188.28,0.0,376
2026-04-28,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,153.39,0.0,201
2026-04-28,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,173.17,0.0,263
2026-04-28,P004,ShieldCase Armor,West,28,599.0,16772.0,189.49,0.0,165
2026-04-29,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,124.71,0.0,380
2026-04-29,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,151.82,0.0,303
2026-04-29,P003,EchoBeam Speaker Mini,North,8,1799.0,14392.0,164.84,0.0,53
2026-04-29,P004,ShieldCase Armor,North,18,599.0,10782.0,129.72,0.0,125
2026-04-29,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,159.0,0.0,205
2026-04-29,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,168.05,0.0,227
2026-04-29,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,116.04,0.0,231
2026-04-29,P004,ShieldCase Armor,South,24,599.0,14376.0,147.04,0.0,363
2026-04-29,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,179.19,0.0,97
2026-04-29,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,146.7,0.0,222
2026-04-29,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,97.96,0.0,190
2026-04-29,P004,ShieldCase Armor,East,24,599.0,14376.0,165.18,0.0,241
2026-04-29,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,112.64,0.0,320
2026-04-29,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,158.71,0.0,390
2026-04-29,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,146.21,0.0,267
2026-04-29,P004,ShieldCase Armor,West,27,599.0,16173.0,106.02,0.0,398
2026-04-30,P001,AirWave Earbuds Pro,North,14,2499.0,34986.0,178.98,0.0,92
2026-04-30,P002,PulseFit Smart Watch,North,6,4999.0,29994.0,181.62,0.0,322
2026-04-30,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,106.27,0.0,75
2026-04-30,P004,ShieldCase Armor,North,22,599.0,13178.0,150.5,0.0,232
2026-04-30,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,119.75,0.0,57
2026-04-30,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,192.22,0.0,134
2026-04-30,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,187.62,0.0,174
2026-04-30,P004,ShieldCase Armor,South,25,599.0,14975.0,158.61,0.0,154
2026-04-30,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,159.57,0.0,238
2026-04-30,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,99.71,0.0,159
2026-04-30,P003,EchoBeam Speaker Mini,East,11,1799.0,19789.0,174.94,0.0,308
2026-04-30,P004,ShieldCase Armor,East,24,599.0,14376.0,174.93,0.0,287
2026-04-30,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,166.03,0.0,190
2026-04-30,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,159.07,0.0,258
2026-04-30,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,111.44,0.0,336
2026-04-30,P004,ShieldCase Armor,West,20,599.0,11980.0,132.41,0.0,199
2026-05-01,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,126.31,0.0,347
2026-05-01,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,183.12,0.0,278
2026-05-01,P003,EchoBeam Speaker Mini,North,9,1799.0,16191.0,135.91,0.0,183
2026-05-01,P004,ShieldCase Armor,North,18,599.0,10782.0,142.51,0.0,245
2026-05-01,P001,AirWave Earbuds Pro,South,15,2499.0,37485.0,153.02,0.0,280
2026-05-01,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,147.8,0.0,326
2026-05-01,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,209.59,0.0,377
2026-05-01,P004,ShieldCase Armor,South,26,599.0,15574.0,133.81,0.0,181
2026-05-01,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,106.33,0.0,236
2026-05-01,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,131.85,0.0,209
2026-05-01,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,131.63,0.0,221
2026-05-01,P004,ShieldCase Armor,East,28,599.0,16772.0,149.17,0.0,211
2026-05-01,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,165.93,0.0,232
2026-05-01,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,205.2,0.0,314
2026-05-01,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,121.22,0.0,112
2026-05-01,P004,ShieldCase Armor,West,27,599.0,16173.0,183.88,0.0,222
2026-05-02,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,85.92,0.0,157
2026-05-02,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,148.0,0.0,291
2026-05-02,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,134.3,0.0,338
2026-05-02,P004,ShieldCase Armor,North,18,599.0,10782.0,167.59,0.0,261
2026-05-02,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,165.73,0.0,398
2026-05-02,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,161.19,0.0,190
2026-05-02,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,184.65,0.0,205
2026-05-02,P004,ShieldCase Armor,South,23,599.0,13777.0,125.66,0.0,236
2026-05-02,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,155.68,0.0,301
2026-05-02,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,116.11,0.0,98
2026-05-02,P003,EchoBeam Speaker Mini,East,12,1799.0,21588.0,56.42,0.0,189
2026-05-02,P004,ShieldCase Armor,East,30,599.0,17970.0,203.9,0.0,363
2026-05-02,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,154.5,0.0,195
2026-05-02,P002,PulseFit Smart Watch,West,9,4999.0,44991.0,114.08,0.0,346
2026-05-02,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,144.53,0.0,106
2026-05-02,P004,ShieldCase Armor,West,26,599.0,15574.0,139.89,0.0,368
2026-05-03,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,117.19,0.0,329
2026-05-03,P002,PulseFit Smart Watch,North,6,4999.0,29994.0,169.48,0.0,309
2026-05-03,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,93.87,0.0,63
2026-05-03,P004,ShieldCase Armor,North,16,599.0,9584.0,199.81,0.0,359
2026-05-03,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,170.45,0.0,299
2026-05-03,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,152.28,0.0,391
2026-05-03,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,153.47,0.0,347
2026-05-03,P004,ShieldCase Armor,South,22,599.0,13178.0,166.62,0.0,290
2026-05-03,P001,AirWave Earbuds Pro,East,17,2499.0,42483.0,160.48,0.0,243
2026-05-03,P002,PulseFit Smart Watch,East,11,4999.0,54989.0,160.46,0.0,134
2026-05-03,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,170.65,0.0,93
2026-05-03,P004,ShieldCase Armor,East,25,599.0,14975.0,154.92,0.0,377
2026-05-03,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,135.29,0.0,95
2026-05-03,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,143.82,0.0,352
2026-05-03,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,165.02,0.0,191
2026-05-03,P004,ShieldCase Armor,West,22,599.0,13178.0,180.67,0.0,346
2026-05-04,P001,AirWave Earbuds Pro,North,10,2499.0,24990.0,137.99,0.0,368
2026-05-04,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,152.7,0.0,263
2026-05-04,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,98.51,0.0,296
2026-05-04,P004,ShieldCase Armor,North,18,599.0,10782.0,205.87,0.0,138
2026-05-04,P001,AirWave Earbuds Pro,South,16,2499.0,39984.0,138.55,0.0,191
2026-05-04,P002,PulseFit Smart Watch,South,9,5598.88,50389.92,183.82,0.0,161
2026-05-04,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,133.33,0.0,218
2026-05-04,P004,ShieldCase Armor,South,24,599.0,14376.0,135.79,0.0,78
2026-05-04,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,142.24,0.0,177
2026-05-04,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,154.65,0.0,127
2026-05-04,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,133.3,0.0,262
2026-05-04,P004,ShieldCase Armor,East,29,599.0,17371.0,213.61,0.0,185
2026-05-04,P001,AirWave Earbuds Pro,West,16,2499.0,39984.0,122.57,0.0,266
2026-05-04,P002,PulseFit Smart Watch,West,11,4999.0,54989.0,138.04,0.0,384
2026-05-04,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,209.91,0.0,287
2026-05-04,P004,ShieldCase Armor,West,26,599.0,15574.0,165.61,0.0,313
2026-05-05,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,181.77,0.0,88
2026-05-05,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,132.38,0.0,158
2026-05-05,P003,EchoBeam Speaker Mini,North,9,1799.0,16191.0,117.35,0.0,205
2026-05-05,P004,ShieldCase Armor,North,17,599.0,10183.0,77.06,0.0,256
2026-05-05,P001,AirWave Earbuds Pro,South,18,2499.0,44982.0,134.76,0.0,373
2026-05-05,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,128.77,0.0,335
2026-05-05,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,142.96,0.0,303
2026-05-05,P004,ShieldCase Armor,South,23,599.0,13777.0,128.41,0.0,350
2026-05-05,P001,AirWave Earbuds Pro,East,16,2499.0,39984.0,105.54,0.0,125
2026-05-05,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,188.48,0.0,110
2026-05-05,P003,EchoBeam Speaker Mini,East,15,1799.0,26985.0,221.91,0.0,83
2026-05-05,P004,ShieldCase Armor,East,24,599.0,14376.0,110.99,0.0,184
2026-05-05,P001,AirWave Earbuds Pro,West,19,2499.0,47481.0,153.56,0.0,97
2026-05-05,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,115.83,0.0,224
2026-05-05,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,156.16,0.0,272
2026-05-05,P004,ShieldCase Armor,West,24,599.0,14376.0,185.68,0.0,365
2026-05-06,P001,AirWave Earbuds Pro,North,15,2499.0,37485.0,116.69,0.0,222
2026-05-06,P002,PulseFit Smart Watch,North,5,4999.0,24995.0,170.06,0.0,160
2026-05-06,P003,EchoBeam Speaker Mini,North,8,1799.0,14392.0,134.25,0.0,379
2026-05-06,P004,ShieldCase Armor,North,17,599.0,10183.0,175.16,0.0,134
2026-05-06,P001,AirWave Earbuds Pro,South,15,2499.0,37485.0,139.22,0.0,130
2026-05-06,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,162.95,0.0,375
2026-05-06,P003,EchoBeam Speaker Mini,South,13,1799.0,23387.0,135.86,0.0,319
2026-05-06,P004,ShieldCase Armor,South,26,599.0,15574.0,122.45,0.0,164
2026-05-06,P001,AirWave Earbuds Pro,East,18,2499.0,44982.0,142.95,0.0,196
2026-05-06,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,129.67,0.0,289
2026-05-06,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,138.57,0.0,277
2026-05-06,P004,ShieldCase Armor,East,25,599.0,14975.0,216.54,0.0,98
2026-05-06,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,182.82,0.0,54
2026-05-06,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,150.38,0.0,62
2026-05-06,P003,EchoBeam Speaker Mini,West,13,1799.0,23387.0,143.89,0.0,317
2026-05-06,P004,ShieldCase Armor,West,23,599.0,13777.0,150.0,0.0,115
2026-05-07,P001,AirWave Earbuds Pro,North,13,2499.0,32487.0,125.27,0.0,344
2026-05-07,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,145.05,0.0,255
2026-05-07,P003,EchoBeam Speaker Mini,North,8,1799.0,14392.0,138.79,0.0,282
2026-05-07,P004,ShieldCase Armor,North,20,599.0,11980.0,167.04,0.0,75
2026-05-07,P001,AirWave Earbuds Pro,South,20,2499.0,49980.0,113.73,0.0,167
2026-05-07,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,123.37,0.0,227
2026-05-07,P003,EchoBeam Speaker Mini,South,15,1799.0,26985.0,172.0,0.0,117
2026-05-07,P004,ShieldCase Armor,South,24,599.0,14376.0,120.41,0.0,129
2026-05-07,P001,AirWave Earbuds Pro,East,21,2499.0,52479.0,168.96,0.0,162
2026-05-07,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,151.14,0.0,189
2026-05-07,P003,EchoBeam Speaker Mini,East,14,1799.0,25186.0,162.0,0.0,254
2026-05-07,P004,ShieldCase Armor,East,23,599.0,13777.0,106.0,0.0,91
2026-05-07,P001,AirWave Earbuds Pro,West,18,2499.0,44982.0,97.58,0.0,69
2026-05-07,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,164.75,0.0,55
2026-05-07,P003,EchoBeam Speaker Mini,West,16,1799.0,28784.0,91.66,0.0,126
2026-05-07,P004,ShieldCase Armor,West,25,599.0,14975.0,160.43,0.0,92
2026-05-08,P001,AirWave Earbuds Pro,North,11,2499.0,27489.0,179.91,0.0,51
2026-05-08,P002,PulseFit Smart Watch,North,7,4999.0,34993.0,91.88,0.0,227
2026-05-08,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,175.37,0.0,337
2026-05-08,P004,ShieldCase Armor,North,19,599.0,11381.0,183.99,0.0,320
2026-05-08,P001,AirWave Earbuds Pro,South,17,2499.0,42483.0,197.85,0.0,177
2026-05-08,P002,PulseFit Smart Watch,South,10,5598.88,55988.8,152.97,0.0,360
2026-05-08,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,71.1,0.0,180
2026-05-08,P004,ShieldCase Armor,South,22,599.0,13178.0,198.79,0.0,277
2026-05-08,P001,AirWave Earbuds Pro,East,20,2499.0,49980.0,175.56,0.0,86
2026-05-08,P002,PulseFit Smart Watch,East,9,4999.0,44991.0,130.27,0.0,152
2026-05-08,P003,EchoBeam Speaker Mini,East,16,1799.0,28784.0,129.23,0.0,159
2026-05-08,P004,ShieldCase Armor,East,27,599.0,16173.0,195.02,0.0,397
2026-05-08,P001,AirWave Earbuds Pro,West,20,2499.0,49980.0,181.15,0.0,369
2026-05-08,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,87.71,0.0,203
2026-05-08,P003,EchoBeam Speaker Mini,West,14,1799.0,25186.0,168.65,0.0,349
2026-05-08,P004,ShieldCase Armor,West,25,599.0,14975.0,144.57,0.0,77
2026-05-09,P001,AirWave Earbuds Pro,North,12,2499.0,29988.0,119.95,0.0,377
2026-05-09,P002,PulseFit Smart Watch,North,8,4999.0,39992.0,149.92,0.0,132
2026-05-09,P003,EchoBeam Speaker Mini,North,10,1799.0,17990.0,120.57,0.0,81
2026-05-09,P004,ShieldCase Armor,North,20,599.0,11980.0,104.12,0.0,323
2026-05-09,P001,AirWave Earbuds Pro,South,19,2499.0,47481.0,166.17,0.0,321
2026-05-09,P002,PulseFit Smart Watch,South,11,5598.88,61587.68,211.08,0.0,130
2026-05-09,P003,EchoBeam Speaker Mini,South,14,1799.0,25186.0,170.2,0.0,298
2026-05-09,P004,ShieldCase Armor,South,24,599.0,14376.0,158.12,0.0,357
2026-05-09,P001,AirWave Earbuds Pro,East,19,2499.0,47481.0,156.51,0.0,350
2026-05-09,P002,PulseFit Smart Watch,East,10,4999.0,49990.0,136.32,0.0,246
2026-05-09,P003,EchoBeam Speaker Mini,East,13,1799.0,23387.0,159.41,0.0,323
2026-05-09,P004,ShieldCase Armor,East,27,599.0,16173.0,124.27,0.0,161
2026-05-09,P001,AirWave Earbuds Pro,West,17,2499.0,42483.0,196.64,0.0,323
2026-05-09,P002,PulseFit Smart Watch,West,10,4999.0,49990.0,144.75,0.0,97
2026-05-09,P003,EchoBeam Speaker Mini,West,15,1799.0,26985.0,185.15,0.0,138
2026-05-09,P004,ShieldCase Armor,West,25,599.0,14975.0,123.83,0.0,261
